id,plan_name,global_plan,region,plan_type,data,validity,package_name,retail_price,wholesale_price,cost_price,singleUse,test_plan,isRegional,created_at,updated_at,deleted_at,vendor_id,countries,recharge
560,Eswatini 1GB,0,Africa,2,1,7,eswatini-communications-7days-1gb,8,7,5.8,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:42,2023-12-06 14:32:26,1,,0
589,Eswatini 3GB,0,Africa,2,3,30,eswatini-communications-30days-3gb,21.5,19,17,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:42,2023-12-06 14:32:42,1,,0
580,Eswatini 5GB,0,Africa,2,5,30,eswatini-communications-30days-5gb,37.5,35,28,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:42,2023-12-06 14:32:32,1,,0
526,EU+ 10GB,0,Europe,2,10,30,esim_10GB_30D_REUP_V2,20,15,8.75,0,0,1,2023-06-24 13:26:03,2024-04-09 16:49:42,\N,3,,0
131,EU+ 1GB,0,Europe,2,1,7,esim_1GB_7D_REUP_V2,5,2.5,1.45,0,0,1,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,,0
519,EU+ 20GB,0,Europe,2,20,30,esim_20GB_30D_REUP_V2,25,22.5,15.36,0,0,1,2023-06-24 13:26:03,2024-04-09 16:49:42,\N,3,,0
1203,EU+ 2GB,0,Europe,2,2,15,esim_2GB_15D_REUP_V2,9,4.5,2.39,0,0,0,2024-04-09 16:49:42,2024-04-09 16:49:42,\N,3,,0
537,EU+ 3GB,0,Europe,2,3,30,esim_3GB_30D_REUP_V2,12,8,3.17,0,0,1,2023-06-24 13:26:03,2024-04-09 16:49:42,\N,3,,0
1204,EU+ 50GB,0,Europe,2,50,30,esim_50GB_30D_REUP_V2,60,50,34.28,0,0,0,2024-04-09 16:49:42,2024-04-09 16:49:42,\N,3,,0
527,EU+ 5GB,0,Europe,2,5,30,esim_5GB_30D_REUP_V2,15,9,4.96,0,0,1,2023-06-24 13:26:03,2024-04-09 16:49:42,\N,3,,0
1205,EU+ UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_REUP_V2,40,27.5,14.01,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1206,EU+ UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_REUP_V2,45,36,20.77,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1207,EU+ UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_REUP_V2,6,3.5,1.85,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1208,EU+ UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_REUP_V2,75,60,41.03,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1209,EU+ UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_REUP_V2,15,10,4.56,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1210,EU+ UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_REUP_V2,25,15,7.26,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1211,EU+ UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_REUP_V2,30,20,9.95,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
784,Europe 10GB,0,Europe,2,10,365,7,35,33,0,0,0,1,2023-09-14 10:46:59,2024-04-09 16:49:42,2023-11-17 18:48:35,2,,0
782,Europe 1GB,0,Europe,2,1,365,7,8,7,0,0,0,1,2023-09-14 10:30:22,2024-04-09 16:49:42,2023-11-17 18:48:08,2,,0
785,Europe 25GB,0,Europe,2,25,365,7,79,65,50,0,0,1,2023-09-14 10:58:01,2024-04-09 16:49:42,2023-11-17 18:48:44,2,,0
783,Europe 5GB,0,Europe,2,5,365,7,20,18,0,0,0,1,2023-09-14 10:39:58,2024-04-09 16:49:42,2023-11-17 18:48:29,2,,0
1212,Faroe Islands 1GB,0,Europe,2,1,7,kallur-digital-7days-1gb,4.5,3,1.9,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,1,,0
1213,Faroe Islands 2GB,0,Europe,2,2,15,kallur-digital-15days-2gb,8,6,3.7,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,1,,0
1214,Faroe Islands 3GB,0,Europe,2,3,30,kallur-digital-30days-3gb,10,8,5.4,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,1,,0
1215,Faroe Islands UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_FO_V2,149,119,79.12,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1216,Faroe Islands UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_FO_V2,223,178,118.45,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1217,Faroe Islands UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_FO_V2,16,13,8.34,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1218,Faroe Islands UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_FO_V2,45,36,24.07,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1219,Faroe Islands UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_FO_V2,75,60,39.8,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1220,Faroe Islands UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_FO_V2,104,83,55.53,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1221,Fiji 2GB,0,Oceania,2,2,15,vinaka-fiji-15days-2gb,14,9.5,6.7,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,1,,0
1222,Fiji UNL 1D,0,Oceania,2,Unlimited,1,esim_UL_1D_FJ_V2,36,29,19.06,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1223,Fiji UNL 3D,0,Oceania,2,Unlimited,3,esim_UL_3D_FJ_V2,105,84,56.24,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1224,Fiji UNL 5D,0,Oceania,2,Unlimited,5,esim_UL_5D_FJ_V2,175,140,93.42,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1225,Fiji UNL 7D,0,Oceania,2,Unlimited,7,esim_UL_7D_FJ_V2,245,196,130.6,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
416,Finland 10GB,0,Europe,2,10,30,esim_10GB_30D_FI_V2,25,15,8.33,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,,0
111,Finland 1GB,0,Europe,2,1,7,esim_1GB_7D_FI_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,,0
488,Finland 20GB,0,Europe,2,20,30,esim_20GB_30D_FI_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:42,\N,3,,0
1226,Finland 2GB,0,Europe,2,2,15,esim_2GB_15D_FI_V2,9,4.5,2.28,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
194,Finland 3GB,0,Europe,2,3,30,esim_3GB_30D_FI_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,,0
1227,Finland 50GB,0,Europe,2,50,30,esim_50GB_30D_FI_V2,61,49,32.65,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
296,Finland 5GB,0,Europe,2,5,30,esim_5GB_30D_FI_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:42,\N,3,,0
1228,Finland UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_FI_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1229,Finland UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_FI_V2,45,36,19.78,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1230,Finland UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_FI_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1231,Finland UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_FI_V2,70,60,39.08,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1232,Finland UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_FI_V2,15,10,4.34,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1233,Finland UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_FI_V2,25,14,6.91,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1234,Finland UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_FI_V2,30,20,9.48,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
417,France 10GB,0,Europe,2,10,30,esim_10GB_30D_FR_V2,25,15,6.58,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
118,France 1GB,0,Europe,2,1,7,esim_1GB_7D_FR_V2,5,2.5,1.18,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
489,France 20GB,0,Europe,2,20,30,esim_20GB_30D_FR_V2,35,25,11.49,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:43,\N,3,,0
1235,France 2GB,0,Europe,2,2,15,esim_2GB_15D_FR_V2,9,4.5,1.88,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
196,France 3GB,0,Europe,2,3,30,esim_3GB_30D_FR_V2,10,6,2.46,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
1236,France 50GB,0,Europe,2,50,30,esim_50GB_30D_FR_V2,48,38,25.5,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
303,France 5GB,0,Europe,2,5,30,esim_5GB_30D_FR_V2,15,10,3.78,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
1237,France UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_FR_V2,35,27.5,10.48,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1238,France UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_FR_V2,45,36,15.49,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1239,France UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_FR_V2,6,3.5,1.48,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1240,France UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_FR_V2,70,60,30.5,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1241,France UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_FR_V2,15,10,3.48,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1242,France UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_FR_V2,25,14,5.48,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1243,France UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_FR_V2,30,20,7.48,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
716,French Guiana 10GB,0,Caribbean,2,10,30,kawcom-30days-10gb,25,15,6.5,0,0,0,2023-09-05 14:47:03,2024-04-09 16:49:43,\N,1,,0
74,French Guiana 1GB,0,Caribbean,2,1,7,kawcom-7days-1gb,4.5,3,1,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
717,French Guiana 20GB,0,Caribbean,2,20,30,kawcom-30days-20gb,40,25,12,0,0,0,2023-09-05 14:48:12,2024-04-09 16:49:43,\N,1,,0
1244,French Guiana 2GB,0,Caribbean,2,2,15,kawcom-15days-2gb,8,5,1.6,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,1,,0
714,French Guiana 3GB,0,Caribbean,2,3,30,kawcom-30days-3gb,10.5,6,2.2,0,0,0,2023-09-05 14:44:19,2024-04-09 16:49:43,\N,1,,0
1245,French Guiana 50GB,0,Caribbean,2,50,30,esim_50GB_30D_GF_V2,135,108,71.97,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
715,French Guiana 5GB,0,Caribbean,2,5,30,kawcom-30days-5gb,15,7,3.5,0,0,0,2023-09-05 14:45:50,2024-04-09 16:49:43,\N,1,,0
1246,French Guiana UNL 10D,0,Caribbean,2,Unlimited,10,esim_UL_10D_GF_V2,55,44,29.07,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1247,French Guiana UNL 15D,0,Caribbean,2,Unlimited,15,esim_UL_15D_GF_V2,81,65,43.37,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1248,French Guiana UNL 1D,0,Caribbean,2,Unlimited,1,esim_UL_1D_GF_V2,6,5,3.33,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1249,French Guiana UNL 30D,0,Caribbean,2,Unlimited,30,esim_UL_30D_GF_V2,161,129,86.27,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1250,French Guiana UNL 3D,0,Caribbean,2,Unlimited,3,esim_UL_3D_GF_V2,18,14,9.05,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1251,French Guiana UNL 5D,0,Caribbean,2,Unlimited,5,esim_UL_5D_GF_V2,28,22,14.77,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1252,French Guiana UNL 7D,0,Caribbean,2,Unlimited,7,esim_UL_7D_GF_V2,39,31,20.49,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
42,Gabon 1GB,0,Africa,2,1,7,libreville-7days-1gb,7,6,5,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:43,\N,1,,0
1253,Gabon 2GB,0,Africa,2,2,15,libreville-15days-2gb,13.5,11.5,10,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,1,,0
189,Gabon 3GB,0,Africa,2,3,30,libreville-30days-3gb,18.5,16,14.8,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
305,Gabon 5GB,0,Africa,2,5,30,libreville-30days-5gb,28.5,26,24,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
1254,Gabon UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_GA_V2,229,183,122.02,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1255,Gabon UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_GA_V2,24,19,12.63,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1256,Gabon UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_GA_V2,69,55,36.94,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1257,Gabon UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_GA_V2,115,92,61.25,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
1258,Gabon UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_GA_V2,160,128,85.56,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,3,,0
43,Gambia 1GB,0,Africa,2,1,7,wassu-telecom-7days-1gb,9.5,9,7.8,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:43,\N,1,,0
411,Georgia 10GB,0,Eastern Europe,2,10,30,kargi-mobile-30days-10gb,50,45,35,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
553,Georgia 1GB,0,Eastern Europe,2,1,7,kargi-mobile-7days-1gb,5.5,3.5,1.8,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:43,\N,1,,0
1259,Georgia 2GB,0,Africa,2,2,15,kargi-mobile-15days-2gb,10,6,3.4,0,0,0,2024-04-09 16:49:43,2024-04-09 16:49:43,\N,1,,0
183,Georgia 3GB,0,Eastern Europe,2,3,30,kargi-mobile-30days-3gb,13.5,8.5,5,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
315,Georgia 5GB,0,Eastern Europe,2,5,30,kargi-mobile-30days-5gb,20,14,8,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
1260,Georgia UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_GE_V2,149,119,79.12,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1261,Georgia UNL 15D,0,Africa,2,Unlimited,15,esim_UL_15D_GE_V2,223,178,118.45,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1262,Georgia UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_GE_V2,16,13,8.34,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1263,Georgia UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_GE_V2,45,36,24.07,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1264,Georgia UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_GE_V2,75,60,39.8,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1265,Georgia UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_GE_V2,104,83,55.53,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
412,Germany 10GB,0,Europe,2,10,30,esim_10GB_30D_DE_V2,25,15,8.33,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
127,Germany 1GB,0,Europe,2,1,7,esim_1GB_7D_DE_V2,5,2.5,1.38,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
490,Germany 20GB,0,Europe,2,20,30,esim_20GB_30D_DE_V2,35,25,14.63,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:43,\N,3,,0
1266,Germany 2GB,0,Europe,2,2,15,esim_2GB_15D_DE_V2,9,4.5,2.28,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
181,Germany 3GB,0,Europe,2,3,30,esim_3GB_30D_DE_V2,10,6,3.02,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
1267,Germany 50GB,0,Europe,2,50,30,esim_50GB_30D_DE_V2,61,49,32.65,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
307,Germany 5GB,0,Europe,2,5,30,esim_5GB_30D_DE_V2,15,10,4.72,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,3,,0
1268,Germany UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_DE_V2,35,27.5,13.34,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1269,Germany UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_DE_V2,45,36,19.78,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1270,Germany UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_DE_V2,6,3.5,1.76,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1271,Germany UNL 30D,0,Europe,2,Unlimited,30,esim_UL_30D_DE_V2,70,60,39.08,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1272,Germany UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_DE_V2,15,10,4.34,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1273,Germany UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_DE_V2,25,14,6.91,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1274,Germany UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_DE_V2,30,20,9.48,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
,Ghana 10GB,0,Africa,2,10,30,esim_10GB_30D_GH_V2,97.5,92,86.1,0,0,0,,,,3,GH,1
,Ghana 1GB,0,Africa,2,1,7,esim_1GB_7D_GH_V2,14,12.5,10.37,0,0,0,,,,3,GH,1
,Ghana 2GB,0,Africa,2,2,15,esim_2GB_15D_GH_V2,25,23,20.18,0,0,0,,,,3,GH,1
,Ghana 3GB,0,Africa,2,3,30,esim_3GB_30D_GH_V2,35,32,28.32,0,0,0,,,,3,GH,1
,Ghana 5GB,0,Africa,2,5,30,esim_5GB_30D_GH_V2,55,50,46.83,0,0,0,,,,3,GH,1
594,Ghana 10GB,0,Africa,2,10,30,fifi-mobile-30days-10gb,29,27.5,24.5,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:43,2023-12-06 14:32:07,1,,0
44,Ghana 1GB,0,Africa,2,1,7,fifi-mobile-7days-1gb,5,4,2.7,0,0,0,2023-06-24 13:26:01,2024-04-09 16:49:43,\N,1,,0
1275,Ghana 2GB,0,Africa,2,2,15,fifi-mobile-15days-2gb,9,7.5,5.4,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,1,,0
179,Ghana 3GB,0,Africa,2,3,30,fifi-mobile-30days-3gb,12,10,7.9,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
301,Ghana 5GB,0,Africa,2,5,30,fifi-mobile-30days-5gb,17,15,13,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
1276,Ghana UNL 10D,0,Africa,2,Unlimited,10,esim_UL_10D_GH_V2,229,183,122.02,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1277,Ghana UNL 1D,0,Africa,2,Unlimited,1,esim_UL_1D_GH_V2,24,19,12.63,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1278,Ghana UNL 3D,0,Africa,2,Unlimited,3,esim_UL_3D_GH_V2,69,55,36.94,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1279,Ghana UNL 5D,0,Africa,2,Unlimited,5,esim_UL_5D_GH_V2,115,92,61.25,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1280,Ghana UNL 7D,0,Africa,2,Unlimited,7,esim_UL_7D_GH_V2,160,128,85.56,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
640,Gibraltar (UK) 10GB,0,Europe,2,10,30,esim_10GB_30D_GI_V2,45,40,31.01,0,0,0,2023-09-04 18:43:27,2024-04-09 16:49:43,\N,3,,0
419,Gibraltar (UK) 10GB,0,Europe,2,10,30,gibnet-30days-10gb,27,24.5,23,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
637,Gibraltar (UK) 3GB,0,Europe,2,3,30,esim_3GB_30D_GI_V2,20,15,10.38,0,0,0,2023-09-04 18:37:53,2024-04-09 16:49:43,\N,3,,0
192,Gibraltar (UK) 3GB,0,Europe,2,3,30,gibnet-30days-3gb,11,9,7.4,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
639,Gibraltar (UK) 5GB,0,Europe,2,5,30,esim_5GB_30D_GI_V2,28,22.5,16.99,0,0,0,2023-09-04 18:39:44,2024-04-09 16:49:43,\N,3,,0
638,Gibraltar (UK) 5GB,0,Europe,2,5,30,esim_5GB_30D_GI_V2,28,22.5,16.99,0,0,0,2023-09-04 18:39:43,2024-04-09 16:49:43,2023-09-04 18:41:04,3,,0
302,Gibraltar (UK) 5GB,0,Europe,2,5,30,gibnet-30days-5gb,20,15,12,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
121,Gibraltar 1GB,0,Europe,2,1,7,gibnet-7days-1gb,4.5,3.5,2.6,0,0,0,2023-06-24 13:26:02,2024-04-09 16:49:43,\N,1,,0
1281,Gibraltar 2GB,0,Europe,2,2,15,gibnet-15days-2gb,8.5,10,5,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,1,,0
1282,Gibraltar UNL 10D,0,Europe,2,Unlimited,10,esim_UL_10D_GI_V2,70,60,50.52,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1283,Gibraltar UNL 15D,0,Europe,2,Unlimited,15,esim_UL_15D_GI_V2,141,113,75.55,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1284,Gibraltar UNL 1D,0,Europe,2,Unlimited,1,esim_UL_1D_GI_V2,10,8,5.48,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1285,Gibraltar UNL 3D,0,Europe,2,Unlimited,3,esim_UL_3D_GI_V2,30,25,15.49,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1286,Gibraltar UNL 5D,0,Europe,2,Unlimited,5,esim_UL_5D_GI_V2,50,40,25.5,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
1287,Gibraltar UNL 7D,0,Europe,2,Unlimited,7,esim_UL_7D_GI_V2,60,50,35.51,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
796,Global 10GB,1,GLOBAL,2,10,365,28,130,121,0,0,0,0,2023-09-14 13:33:04,2024-04-09 16:49:44,2023-11-17 18:52:00,2,,0
794,Global 1GB,1,GLOBAL,2,1,365,28,25,21,0,0,0,0,2023-09-14 12:23:19,2024-04-09 16:49:44,2023-11-17 18:51:45,2,,0
797,Global 25GB,1,GLOBAL,2,25,365,28,300,282,250,0,0,0,2023-09-14 13:46:06,2024-04-09 16:49:44,2023-11-17 18:52:04,2,,0
1288,Global 2GB,0,GLOBAL,2,2,15,esim_2GB_15D_RGB_V2,25,20,13.49,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
795,Global 5GB,1,GLOBAL,2,5,365,28,70,64,0,0,0,0,2023-09-14 12:45:02,2024-04-09 16:49:44,2023-11-17 18:51:53,2,,0
822,Global Plan 100GB,1,GLOBAL,2,100,365,CKH1043,250,200,180,0,0,0,2024-01-19 17:06:56,2024-04-09 16:49:44,\N,4,,0
1289,Global Plan 10GB,0,GLOBAL,2,10,30,esim_10GB_30D_RGB_V2,100,78,57.17,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
775,Global Plan 10GB,1,GLOBAL,2,10,180,discover-180days-10gb,59,55,50,0,0,0,2023-09-06 15:00:57,2024-04-09 16:49:44,\N,1,,0
820,Global Plan 1GB,1,GLOBAL,2,1,365,PCQXBW5UJ,28,25,19,0,0,0,2024-01-18 23:30:07,2024-04-09 16:49:44,\N,4,,0
771,Global Plan 1GB,1,GLOBAL,2,1,7,discover-1gb-7days,9,8.5,5.3,0,0,0,2023-09-06 14:02:25,2024-04-09 16:49:44,\N,1,,0
561,Global Plan 1GB,1,GLOBAL,2,1,7,esim_1GB_7D_RGB_V2,15,10,6.98,0,0,0,2023-06-24 13:26:03,2024-04-09 16:49:44,\N,3,,0
1290,Global Plan 20GB,0,GLOBAL,2,20,30,esim_20GB_30D_RGB_V2,150,132,102.72,0,0,0,2024-04-09 16:49:44,2024-04-09 16:49:44,\N,3,,0
776,Global Plan 20GB,1,GLOBAL,2,20,365,discover-365days-20gb,69,65,58.5,0,0,0,2023-09-06 15:03:14,2024-04-09 16:49:44,\N,1,,0
